ASIN,コード,タイトル,メーカー、ブランド,定価,新品価格,新品安値ギャップ,新品数,中古最安値,中古安値ギャップ,中古数,在庫,ランキング,レビュー数,発売日
"B00272N06A","4988615031700","真・三國無双5 Xbox 360 プラチナコレクション","コーエー","","1,939","1","15","439","2","15","×","24,979","4","2009/07/02"
"B002JM11CI","4988615031786","真・三國無双 MULTI RAID(マルチレイド) Special","コーエー","7,344","530","0","26","320","10","62","○","11,528","17","2009/10/01"
"B002T0689G","4988615033223","北斗無双","コーエー","8,424","1,000","80","12","341","0","54","○","10,892","94","2010/03/25"
"B0031U0MQ8","4988615033247","信長の野望・天道","コーエー、￥ 2,223","","7,691","1","12","3,888","91","10","×","3,345","8","2010/03/04"
"B002EQB0PC","4988615033261","TROY無双","コーエーテクモゲームス","7,776","2,370","10","15","1,549","141","19","○","3,805","21","2011/05/26"
"B00332G0E2","4988615034640","北斗無双 TREASURE BOX(「キャラクターボイスクロック」、「オリジナルサウンドトラック」、「ビジュアルストーリーブック」同梱)","コーエー","13,824","1,680","1,299","12","1,540","5","13","○","21,402","2","2010/03/25"
"B004KJE5I0","4988615039430","北斗無双 プラチナコレクション","コーエーテクモゲームス","4,104","980","0","7","839","11","6","○","8,336","3","2011/03/03"
"B005A29XVU","4988615039546","Champion Jockey: Gallop Racer & GI Jockey","コーエーテクモゲームス、￥ 1,311","7,776","4,053","1","19","2,500","110","16","○","2,845","7","2011/09/22"
"B0088VH7J0","4988615045288","DEAD OR ALIVE 5 (通常版)","コーエーテクモゲームス、￥ 629","8,424","2,139","1","41","1,380","10","31","○","9,414","40","2012/09/27"
"B00CYA733G","4988615052156","DEAD OR ALIVE 5 Ultimate","コーエーテクモゲームス","6,500","6,250","249","9","5,450","130","8","○","6,110","23","2013/09/05"
"B00CWUVDB6","4988615052170","DEAD OR ALIVE 5 Ultimate コレクターズエディション (初回封入特典(アイドルコスチュームセット ダウンロードシリアル)付き 同梱)","コーエーテクモゲームス","","19,800","","1","11,000","349","3","×","11,615","5","2013/09/05"
"B003RWTMH0","4988648010826","Xbox 360 250GB【メーカー生産終了】","日本マイクロソフト","32,772","32,772","0","8","12,348","1","19","○","4,547","141","2010/06/24"
"B0036SFYG8","4988648026841","DREAM C CLUB(ドリームクラブ) Xbox 360 プラチナコレクション","D3PUBLISHER","3,024","870","0","16","341","0","26","○","10,913","8","2010/03/11"
"B0040EIQF8","4988648028906","Xbox 360 4GB【メーカー生産終了】","日本マイクロソフト","23,180","23,180","508","16","10,480","0","35","○","5,041","188","2010/09/09"
"B003A2J04C","4988648029392","マイクロソフト キーボード Wired Keyboard 600 ANB-00035 モンスターハンターフロンティア オンライン スペシャルエディション (モンスターハンターフロンティア オンライン内で使用できる特典イベントコード同梱)","日本マイクロソフト","","2,330","1,650","5","1,415","42","15","×","9,889","22","2010/06/24"
"B003AZZSWW","4988648032248","メトロ2033","スパイク","8,382","8,330","0","11","4,450","30","14","○","4,092","32","2010/05/13"
"B0036DD2JO","4988648032255","トロピコ3","ラッセル","7,344","1,640","10","4","876","0","23","○","5,274","32","2010/05/20"
"B0036DD2JE","4988648032262","スーパースターズ V8 レーシング","ラッセル、￥ 148","6,264","1,770","10","11","780","0","13","○","22,567","4","2010/04/22"
"B003AL0574","4988648035256","ファー クライ2 Xbox 360 プラチナコレクション","ユービーアイ ソフト","3,100","3,100","0","2","1,605","125","5","○","2,661","9","2010/04/08"
"B003AL057O","4988648035263","プリンス・オブ・ペルシャ Xbox 360 プラチナコレクション","ユービーアイ ソフト","3,024","1,490","10","5","730","760","1","○","5,514","2","2010/04/08"
"B003AL0588","4988648035270","H.A.W.X(ホークス)  Xbox 360 プラチナコレクション","ユービーアイ ソフト","3,024","1,330","20","7","341","10","9","○","22,756","3","2010/04/08"
"B003AL058I","4988648035492","マス エフェクト Xbox 360 プラチナコレクション","日本マイクロソフト、￥ 176","3,724","3,724","0","8","641","228","11","○","8,272","20","2010/04/08"
"B003AL057Y","4988648035508","デススマイルズ Xbox 360 プラチナコレクション","ケイブ、￥ 881","4,104","2,999","966","9","1,480","0","15","○","8,726","7","2010/04/08"
"B003GISDW0","4988648035522","ポップキャップ アーケード ~楽しさ、いっぱい。アクション&パズル 7 パック~","日本マイクロソフト","4,104","2,474","1","17","1,339","918","3","○","24,837","2","2010/06/03"
"B003L215OY","4988648035539","Saints Row 2(セインツ・ロウ2) Xbox 360 プラチナコレクション【CEROレーティング「Z」】","THQジャパン","3,024","2,336","664","5","1,169","131","11","○","3,646","22","2010/06/10"
"B00422MD6Q","4988648035553","Xbox 360 ワイヤレス LANアダプター N","日本マイクロソフト","","9,600","900","3","4,840","955","2","×","15,224","7","2010/10/14"
"B003T9VDJQ","4988648035577","Xbox 360 Kinect センサー","日本マイクロソフト","15,223","11,499","501","9","5,120","220","18","○","1,254","195","2010/11/20"
"B004DL20UU","4988648036505","【Xbox 360/Windows PC 対応】 Xbox 360 コントローラー (リキッド ブラック)","日本マイクロソフト","3,780","3,063","0","9","3,063","0","3","○","100","134","2010/11/24"
"B003I4EBDC","4988648038721","Xbox 360 エリート (120GB) バリュー パック (「BAYONETTA」&「Forza Motorsport 3」同梱) 【期間限定生産】【メーカー生産終了】","日本マイクロソフト","25,509","22,800","2,150","3","12,350","0","12","○","4,966","22","2010/04/28"
"B000CR0CKO","4988648159457","カメオ:エレメンツ オブ パワー","日本マイクロソフト","","9,150","3,650","3","1,525","10","11","×","11,113","22","2006/02/02"
"B000BPLCE2","4988648313002","Xbox 360 リチャージブル バッテリーパック","日本マイクロソフト","2,198","2,197","1","6","1,020","10","7","○","20,589","9","2005/12/10"
"B000BPIB96","4988648318717","Xbox 360 ヘッドセット","日本マイクロソフト","","","","","949","1","2","×","9,817","24","2005/12/10"
"B000BPNAPQ","4988648318724","Xbox 360 プレイ&チャージ キット","日本マイクロソフト","3,360","3,330","0","7","2,400","919","2","○","8,474","49","2005/12/10"
"B000IDETCE","4988648318731","Xbox 360 ハードディスク（20GB）","日本マイクロソフト","","","","","1,350","1,835","3","×","3,570","33","2006/11/02"
"B000IDETCY","4988648318748","Xbox Live ビジョン","日本マイクロソフト","4,200","4,180","140","2","2,140","200","10","○","24,903","8","2006/11/02"
"B000BPIB8M","4988648318755","Xbox 360 ワイヤレス LAN アダプター","日本マイクロソフト","","11,800","0","6","4,305","535","10","×","9,853","41","2005/12/10"
"B000A41GHC","4988648318854","Xbox 360 発売記念パック (初回限定生産) 【メーカー生産終了】","日本マイクロソフト","49,800","49,800","0","2","4,980","2,060","10","○","11,254","174","2005/12/10"
"B000BPNAQK","4988648318885","Xbox 360 VGA HD AVケーブル","日本マイクロソフト","5,998","5,998","1,002","5","2,330","150","13","○","11,247","58","2005/12/10"
"B000BPIB8C","4988648318908","Xbox 360 D端子 HD AVケーブル","日本マイクロソフト","5,478","3,750","1,700","8","925","125","22","○","8,452","17","2005/12/10"
"B000BPJTI8","4988648318915","Xbox 360 Sビデオ AVケーブル","日本マイクロソフト","2,700","950","70","9","950","0","2","○","1,320","19","2005/12/10"
"B000BPJTII","4988648318946","Xbox 360 フェイスプレート(サン)","日本マイクロソフト","2,160","1,199","1","4","610","589","1","○","30,383","2","2005/12/10"
"B000BPIBA0","4988648318953","Xbox 360 フェイスプレート(ピンク バルーン)","日本マイクロソフト","2,160","1,900","0","5","705","1,195","1","○","34,252","","2005/12/10"
"B000BPJTJ2","4988648318960","Xbox 360 フェイスプレート(ウォーター パズル)","日本マイクロソフト","2,160","1,195","","","1,195","75","4","○","33,357","4","2005/12/10"
"B000BPJTJM","4988648318977","Xbox 360 フェイスプレート(シルバー)","日本マイクロソフト","2,900","2,900","0","3","775","1,563","4","○","28,650","","2005/12/10"
"B000FTFUY2","4988648318991","Xbox 360 フェイスプレート(カーボン ファイバー)","日本マイクロソフト","","","","","1,990","","1","×","33,592","","2006/07/06"
"B000BPJTHO","4988648319646","Xbox 360 メモリーユニット(64MB)","日本マイクロソフト","2,160","1,985","","","650","15","8","○","8,605","25","2005/12/10"
"B000BPLCDI","4988648319653","Xbox 360 ワイヤレスコントローラー","日本マイクロソフト","","9,299","0","9","2,099","1","20","×","3,474","42","2005/12/10"
"B000BPJTHE","4988648319660","Xbox 360 コントローラー","日本マイクロソフト","","12,980","","1","2,599","0","18","×","5,543","65","2005/12/10"
"B000FTGXWK","4988648349919","Xbox 360 クイックチャージキット","日本マイクロソフト","","7,980","0","2","3,825","4,155","1","×","6,162","9","2006/07/06"
"B000BPNAQA","4988648351356","Xbox 360 コンポーネント HD AVケーブル","日本マイクロソフト","3,780","1,980","","","725","521","2","○","9,370","3","2005/12/10"
"B000BNBB0Y","4988648352063","PGR3-プロジェクト ゴッサム レーシング 3-","日本マイクロソフト","7,344","1,480","120","9","350","1","40","○","17,549","38","2006/01/12"
"B000BPNAS8","4988648352070","パーフェクトダーク ゼロ(通常版)","日本マイクロソフト","7,344","1,960","40","6","394","0","16","○","21,470","8","2005/12/10"
"B0009RQKUS","4988648358508","パーフェクトダーク ゼロ(初回限定版)","日本マイクロソフト、￥ 1","7,344","2,340","10","10","339","12","23","○","11,266","28","2005/12/10"
"B000BPJTME","4988648362666","エブリパーティ","日本マイクロソフト","6,264","980","0","13","518","10","16","○","19,752","16","2005/12/10"
"B0009P5MG8","4988648362673","NINETY-NINE NIGHTS(N3)","日本マイクロソフト","7,344","4,364","141","5","341","0","60","○","10,392","88","2006/04/20"
"B0009RQKSA","4988648371026","デッドオアアライブ 4","テクモ","8,424","1,630","220","8","305","34","54","○","7,955","135","2005/12/29"
"B000BNEY30","4988648390409","リッジレーサー 6","ナムコ","7,344","1,598","552","10","376","49","38","○","3,642","58","2005/12/10"
"B000BPJTLA","4988648390423","テトリス ザ・グランドマスターエース","AQインタラクティブ","","2,516","1","7","1,150","0","13","×","14,580","10","2005/12/10"
"B000CMTQC4","4988648390478","エム ~エンチャント・アーム~","フロム・ソフトウェア","7,884","2,348","11","11","449","1","34","○","3,327","37","2006/01/12"
"B000BPIBAK","4988648390485","ニード・フォー・スピード モスト・ウォンテッド","エレクトロニック・アーツ、￥ 25","7,344","2,400","70","6","730","50","23","○","8,983","28","2005/12/10"
"B000BPJTLK","4988648390492","FIFA 06 ロード・トゥ・FIFAワールドカップ","エレクトロニック・アーツ","7,344","341","10","23","100","0","96","○","22,186","8","2005/12/10"
"B000BPJTMO","4988648390539","レッスルキングダム","ユークス、￥ 199","8,424","1,600","0","9","888","12","16","○","19,253","15","2005/12/22"
"B000E3YS8I","4988648391390","天外魔境 ZIRIA ~遥かなるジパング~","ハドソン","","35,350","","1","4,492","1","8","×","10,304","22","2006/03/23"
"B000C1X7R0","4988648391413","NBA LIVE 06","エレクトロニック・アーツ","7,344","540","10","11","258","2","46","○","17,678","6","2006/01/19"
"B000C1V6KA","4988648391925","通信対戦麻雀 闘龍門","AQインタラクティブ","6,264","790","120","10","388","112","17","○","2,825","6","2006/01/26"
"B000CR2B6W","4988648394896","タイガー・ウッズ PGA TOUR 06","エレクトロニック・アーツ","7,344","1,480","470","4","867","1","11","○","24,772","4","2006/02/23"
"B000EI1MU0","4988648398245","ファイトナイト ラウンド3","エレクトロニック・アーツ","7,344","4,750","0","6","580","20","19","○","17,357","25","2006/03/30"
"B000E3YS8S","4988648398252","バーンアウト リベンジ","エレクトロニック・アーツ、￥ 23","7,344","3,717","0","6","675","120","13","○","11,123","9","2006/03/23"
"B000E3UNFU","4988648398306","ザ・コンビニ 200X","ハムスター","6,264","2,479","1","4","1,154","2","12","○","27,521","7","2006/03/30"
